broad_cpd_id,cpd_smiles
BRD-K20958582,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+]([O-])=O
BRD-A93255169,O=C1N(C2CCC(=O)NC2=O)C(=O)c2ccccc12
BRD-K34888156,Cn1cnc2n(C)c(=O)[nH]c(=O)c12
BRD-K97799481,Cn1c2nc[nH]c2c(=O)n(C)c1=O
BRD-K26619122,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2CC[C@H](NC(C)=O)c3cc(=O)c(SC)ccc3-c2c1OC
BRD-A16347691,OC(=O)CCCCC1CCSS1
BRD-K49350383,Nc1nc2nc[nH]c2c(=S)[nH]1
BRD-K61443650,CC[Hg]Sc1ccccc1C(O)=O
BRD-A84481105,CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1
BRD-K97309399,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C/CCN3CCN(C)CC3)c2c1
BRD-K77695569,c1nc(cs1)-c1nc2ccccc2[nH]1
BRD-K60160658,Cc1ccsc1C(=CCCN1CCC[C@H](C1)C(O)=O)c1sccc1C
BRD-K57432881,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(C)(=O)=O
BRD-A82522119,C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@H](CC[C@@]3(O)C#C)C12
BRD-K19939891,Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2
BRD-K44974079,CCCSc1nc(N[C@@H]2C[C@@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@H](O)[C@H]3O)c2n1
BRD-K00603606,Clc1ccccc1CN1CCc2sccc2C1
BRD-A92800748,COc1ccc2cc(ccc2c1)-c1nc([nH]c1-c1ccncc1)-c1ccc(cc1)S(C)=O
BRD-K10845183,OP(O)(=O)C(Sc1ccc(Cl)cc1)P(O)(O)=O
BRD-A64406146,CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CSCC1C(O)=O
BRD-K30421593,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1
BRD-A38592941,OC(=O)C1CSCN1
BRD-A33084557,Clc1sccc1COC(Cn1ccnc1)c1ccc(Cl)cc1Cl
BRD-K75649340,Nc1nc(S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
BRD-K62965247,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2n(C)c(=O)cc(-c3cccc(Cl)c3)c2c1
BRD-K11973162,Clc1c(CN2CCCC2=N)[nH]c(=O)[nH]c1=O
BRD-A10039652,CCC[C@@]1(CCc2ccccc2)CC(=O)C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(cn3)C(F)(F)F)c2)C(=O)O1
BRD-K92968657,Nc1n[n+]([O-])c2ccccc2[n+]1[O-]
BRD-K51087630,CCC(CC)n1c2nc(cnc2[nH]c1=O)C#C
BRD-K37872686,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(O)=O
BRD-K33379087,O=C1NC(=O)[C@H]([C@@H]1c1c[nH]c2ccccc12)c1cn2CCCc3cccc1c23
BRD-K53414658,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC
BRD-K06335600,Clc1ccc2nsnc2c1NC1=NCCN1
BRD-K96342952,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@@H](N)C[C@@H]1O
BRD-K31283835,C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N
BRD-K36280065,C[C@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N
BRD-K32164935,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1
BRD-K85119730,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
BRD-K10852020,Cc1ccc(cc1)C(=O)c1cc(O)c(O)c(c1)[N+]([O-])=O
BRD-K50133271,Cc1c(Cl)cccc1Nc1ccccc1C(O)=O
BRD-K41772907,Cc1cccc(Oc2cnc(=O)[nH]c2)c1
BRD-K44273375,CN(C(=S)Oc1ccc2ccccc2c1)c1cccc(C)c1
BRD-A27732521,CC(CN1CCCCC1)C(=O)c1ccc(C)cc1
BRD-A82035391,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc23)c(C)c1
BRD-K74765201,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O
BRD-K36970462,CC(=O)c1ccc2OC(C)(C)[C@@H](O)[C@@H](NC(=O)c3ccc(F)c(Cl)c3)c2c1
BRD-K29653726,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
BRD-K77561571,N#Cc1cc(ccn1)-c1n[nH]c(n1)-c1ccncc1
BRD-K30480208,CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1
BRD-K64622987,CCOC(=O)N1[C@H](CC)C[C@@H](N(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)C(=O)OC)c2cc(ccc12)C(F)(F)F
BRD-K91822704,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
BRD-K51350053,CN(C)CCOc1ccc(cc1)C(\c1ccccc1)=C(\CCCl)c1ccccc1
BRD-K40175214,CCC(=O)N1CCN(CC1)c1ccc(cc1C(F)(F)F)-n1c2c(ccc1=O)cnc1ccc(cc21)-c1cnc2ccccc2c1
BRD-K68174511,Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1
BRD-K92241597,CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1
BRD-K59369769,CN1CCN(CC1)c1cc(Nc2cc(C)[nH]n2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1
BRD-K51575138,NC(=O)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1
BRD-K34154330,CCCCNc1c(C(=O)OCC)c(C)nc2n(CC)ncc12
BRD-K51033547,COc1cccc(c1)[C@]1(O)CCCC[C@H]1CN(C)C
BRD-K12343256,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O
BRD-K82234479,NCCCS(O)(=O)=O
BRD-K17849083,COc1ccc(\C=C\C(=O)Nc2ccccc2C(O)=O)cc1OC
BRD-K47029922,N[C@@H]1C[C@H]1c1ccccc1
BRD-K95763993,CCN(CC)c1cc(C)nc2ncnn12
BRD-K23976833,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COc1cccc(c1)C(F)(F)F
BRD-K70778732,Clc1cccc(c1)N1CCN(CCCn2nc3ccccn3c2=O)CC1
BRD-K64634304,CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
BRD-A37780065,C[C@]12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=C[C@]34C)C1C[C@@H](O)[C@]2(O)C(=O)CO
BRD-K41708980,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@]4(F)[C@H](O)C[C@]3(C)[C@]2(O1)C(=O)CO
BRD-K92049597,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
BRD-A19037878,CC(\C=C(C)\C=C\C(=O)NO)C(=O)c1ccc(cc1)N(C)C
BRD-K81916719,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1
BRD-K41731458,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
BRD-K37111771,NCCNCCNCCN
BRD-K89732114,CN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1
BRD-K63675182,CN(C)CCCN1c2ccccc2Sc2ccc(cc12)C(F)(F)F
BRD-A64485570,OC[C@H]1OC(C[C@@H]1O)n1cc(c(=O)[nH]c1=O)C(F)(F)F
BRD-A66155091,C[C@]12CC[C@@H]3[C@@H](CC[C@@]45O[C@@H]4C(=O)C(C[C@]35C)C#N)[C@@H]1CC[C@H]2O
BRD-A92630576,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(N(C)C)c1ccccc1
BRD-K88366685,COc1ccc(CN2CCNCC2)c(OC)c1OC
BRD-K34415467,COc1cc(cc(OC)c1OC)C(=O)NCc1ccc(OCCN(C)C)cc1
BRD-K07208025,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
BRD-A19195498,CC(CN(C)C)CN1c2ccccc2CCc2ccccc12
BRD-K81258678,CC(C)[C@@]12O[C@@H]1[C@@H]1O[C@]11[C@]3(O[C@@H]3C[C@@H]3C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O
BRD-K62685538,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
BRD-A13084692,Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O
BRD-K00494077,N[C@H]1[C@@H]2CN(C[C@H]12)c1nc2n(cc(C(O)=O)c(=O)c2cc1F)-c1ccc(F)cc1F
BRD-K49685476,C\C(=C/c1ccc(cc1)C(O)=O)c1ccc2c(c1)C(C)(C)CCC2(C)C
BRD-K94176593,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1
BRD-K41996876,COc1ccc(C=C(C#N)C#N)cc1
BRD-K01192156,NC(=C(C#N)C#N)/C(=C/c1ccc(O)cc1)/C#N
BRD-K68336408,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC
BRD-K59574735,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O
BRD-K06294530,NC(=O)c1noc(n1)[C@H](CCCC1CCCCC1)CC(=O)NO
BRD-K76197012,CN(C)c1ccc(cc1)[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(OC(C)=O)C(C)=O)[C@@H]2CCC3=CC(=O)CCC3=C12
BRD-K46692793,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2
BRD-K74236984,COc1cc2c(NC3CCN(C)CC3)nc(nc2cc1OCCOCCN(C)C)N1CCCN(C)CC1
BRD-K86856088,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5
BRD-K83189926,O=C(N1CCC(CC1)N1CCCC1)c1ccc(C(=O)N2CCC(CC2)N2CCCC2)c(Nc2ccccc2)c1
BRD-K21906513,Brc1cncc(c1)C(=O)N1CCC(CC1)N1CCCC1
BRD-K73196317,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1
BRD-K88052444,NC(N)=O
BRD-K45245728,C[C@H](CCC(=O)NCCS(O)(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
BRD-K87300616,C[C@H](CCC(O)=O)[C@@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C
BRD-A61767428,C[C@@H]1C[C@H](C2CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@H]2[C@@H]1C)C(O)=O
BRD-K12994359,Cc1onc(c1-c1ccc(cc1)S(N)(=O)=O)-c1ccccc1
BRD-K41260949,CCCC(CCC)C(O)=O
BRD-K72951360,CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)c2c(O)c3C(=O)c4c(OC)cccc4C(=O)c3c(O)c2C1
BRD-K45158365,CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)[C@@H](C(C)C)C(O)=O
BRD-K77625799,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1
BRD-K32501161,Fc1ccc(cc1)C(OCCN1CCN(CCCc2ccccc2)CC1)c1ccc(F)cc1
BRD-K13926615,CCCc1nc(C)c2n1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC)CC1
BRD-A86216746,C1C2CNCC1c1cc3nccnc3cc21
BRD-K09711437,CCc1c(C(=O)C(N)=O)c2c(OCC(O)=O)cccc2n1Cc1ccccc1
BRD-K26756394,CS(=O)(=O)c1ccc(cc1)-c1cnc(N)c(n1)C(=O)Nc1ccccc1
BRD-K04701033,CNCc1ccc(cc1)-c1cc(on1)-c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C(C)C
BRD-K12737986,C[C@]1(CCCN1)c1nc2c(cccc2[nH]1)C(N)=O
BRD-K87142802,C[C@@]1(CCCN1)c1nc2c(cccc2[nH]1)C(N)=O
BRD-K56343971,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(Cl)cc2)c1F
BRD-K62391742,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
BRD-A51714012,COc1ccc(cc1)C(CN(C)C)C1(O)CCCCC1
BRD-A09533288,COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC
BRD-K19741547,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC
BRD-M45964048,COC(=O)CCc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(CCC(O)=O)c5C)c(C=C)c4C)C1=CC=C([C@@H](C(=O)OC)[C@@]31C)C(=O)OC
BRD-A32269193,OC(=O)CC1CC(=NO1)c1ccccc1
BRD-K84748119,COC[C@H](N1CCN(C[C@@H]1C)C1(C)CCN(CC1)C(=O)c1c(C)ncnc1C)c1ccc(cc1)C(F)(F)F
BRD-K72093121,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
BRD-K58010567,NC(=O)c1cc2cc(ccc2o1)N1CCN(CCCCc2c[nH]c3ccc(cc23)C#N)CC1
BRD-K40227168,CC[C@@]12CCCN3CCc4c([C@H]13)n(C(=O)C2)c1ccccc41
BRD-K89704198,CC[C@@]12CCCN3CCc4c([C@H]13)n(c1ccccc41)[C@@](O)(C2)C(=O)OC
BRD-K53318339,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c([C@H]23)n1c1ccccc41
BRD-K44827188,Clc1cc(ccc1C(=O)Nc1ccc(Cl)c(c1)-c1ccccn1)S(C)(=O)=O
BRD-K59331299,OCC(CO)N[C@H]1C[C@@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
BRD-K69776681,CC[C@H]1N(C(C)C)c2nc(Nc3ccc(cc3OC)C(=O)N[C@H]3CC[C@@H](CC3)N3CCN(CC4CC4)CC3)ncc2N(C)C1=O
BRD-K23677682,CN[C@H]1CN(C[C@@H]1OC)c1ccc2c(n1)n(cc(C(O)=O)c2=O)-c1nccs1
BRD-K06557128,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
BRD-K81418486,ONC(=O)CCCCCCC(=O)Nc1ccccc1
BRD-K53963539,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
BRD-K56291712,CCn1c2nc(N)nc(C)c2cc(-c2cc[nH]n2)c1=O
BRD-K21071223,OC(=O)CCc1c[nH]c2ccccc12
BRD-K72005722,CC(C)[C@@](O)(c1c[nH]nn1)c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1
BRD-K81694556,CN[C@H](CNC(=O)N1CCC[C@H](C1)[C@@H](OCCNC(=O)OC)c1cccc(Cl)c1)C[C@H]1CCCOC1
BRD-K70610771,C[C@H]1CC[C@@H](CC1)C(=O)N([C@@H]1CC[C@H](O)CC1)c1cc(sc1C(O)=O)C#CC(C)(C)C
BRD-K97101532,CC(C)(CO)c1cc2cc(NC(=O)C3(CC3)c3ccc4OC(F)(F)Oc4c3)c(F)cc2n1C[C@@H](O)CO
BRD-K91900765,Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1
BRD-K26712974,CCO[C@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C
BRD-A24514565,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
BRD-K54640016,CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c1ccccc21)C(=O)c1ccc(F)c(F)c1
BRD-K88378636,C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]45[C@@H](O)C=CC(=O)[C@]5(C)[C@H]3CC[C@]12C)[C@H]6CC(=C(CO)C(=O)O6)C
BRD-A45498368,CNC(=O)Nc1ccc(cc1)-c1nc(N2CC3CCC(C2)O3)c2cnn(C3CCC4(CC3)OCCO4)c2n1
BRD-K92571446,CC(C)n1cnc2c(Nc3cccc(NC(=O)C=C)c3)nc(N[C@H]3CC[C@@H](CC3)N(C)C)nc12
BRD-U61997977,O=C(NC1=C(Cl)C(OC)=CC(OC)=C1Cl)N(CC2=CC=C(NC(C=C)=O)C=C2)C3=CC(NC4=CC=C(N5CCN(C)CC5)C=C4)=NC=N3
BRD-K72420232,COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1
BRD-K66847579,CCN(CC)CCCCNc1ncc2CN(C(=O)N(C)c2n1)c1c(Cl)c(OC)cc(OC)c1Cl
BRD-K88358234,FC(F)(F)c1cccc(c1)C1=CCN(CCc2ccc3ccccc3c2)CC1
BRD-K45875383,CCN(Cc1ccccc1)C(=O)Cn1c2nc(ncc2n(C)c1=O)-c1ccccc1
BRD-K95901403,Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1ccc2nsnc2c1
BRD-A03506276,CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O
BRD-K01436366,COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)C(=O)N1CCC(CC1)N1CCN(C)CC1
BRD-K05870596,COc1cc(ccc1Nc1nc(N)c(s1)C(=O)c1c(Cl)cccc1Cl)N1CCN(C)CC1
BRD-U64521890,O=C1C2=C(C=CC=C2)N(C)C3=NC(NC4=CC(NC(/C=C/CN(C)C)=O)=CC=C4)=NC=C3N1C
BRD-K64857848,COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCN(C)CC1
BRD-K50387473,CCOc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCC(O)CC1
BRD-U22633929,O=C1CCN(C2CCCC2)C3=NC(NC4=CC=C(C(NC5CCN(C)CC5)=O)C=C4OC)=NC=C3N1C(C)C
BRD-K45117373,CC(=O)N(O)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N
BRD-K42679050,CC(=O)N(OCc1ccccc1)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N
BRD-A58280226,CC(N)C1CCC(CC1)C(=O)Nc2ccncc2
BRD-K56751279,C[C@@H](N)c1ccc(cc1)C(=O)Nc1ccnc2[nH]ccc12
BRD-K76703230,COCCn1c2c(C(=O)c3ccccc3C2=O)[n+](Cc2cnccn2)c1C
BRD-K48488978,Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
BRD-K12932420,CCc1ccc2c(nc(=O)n(CC)c2n1)-c1cccc(Cl)c1
BRD-K35586044,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
BRD-K16037980,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1
BRD-K71289571,COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C
BRD-K85925969,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
BRD-A26032986,CC1(CN2CCC(CC2)n2c3ccccc3[nH]c2=O)OCc2ccccc2-n2cccc12
BRD-K92657060,CCN(C(C)=O)c1cccc(c1)-c1ccnc2c(cnn12)C#N
BRD-K16542329,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1
BRD-K37561857,COc1cc(ccc1OC(F)F)-c1ccc(=O)[nH]n1
BRD-K28971625,COCCNC(=O)COc1ccc(OCCNC[C@H](O)COc2ccccc2)cc1
BRD-K18678457,CCN(c1ccccc1)c1cc(NC)[n+](C)c(C)n1
BRD-A33692381,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
BRD-A56359832,CC(N(O)C(N)=O)c1cc2ccccc2s1
BRD-K29582115,Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2ccccc12
BRD-K67525671,OP(O)(=O)Cn1c2cc(N3CCOCC3)c(cc2[nH]c(=O)c1=O)C(F)(F)F
BRD-K91825936,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O
BRD-K33882852,CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC
BRD-K68392338,CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C
BRD-K72703948,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1
BRD-K46654563,C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@H](C[C@H]1C(O)=O)Sc1ccccc1
BRD-K44876623,CN(C)C(=O)Cc1c(nc2ccc(C)cn12)-c1ccc(C)cc1
BRD-K48300629,NS(=O)(=O)Cc1noc2ccccc12
BRD-K70557564,O[C@@H](COc1cccc2ncccc12)CN1CCN(CC1)[C@@H]1c2ccccc2[C@@H]2[C@H](c3ccccc13)C2(F)F
BRD-K63068307,FC(F)c1nc2ccccc2n1-c1nc(nc(n1)N1CCOCC1)N1CCOCC1
BRD-A13254067,C[C@@H](CC(O)[C@H]1OC2CC[C@@]3(CCC(O3)\C=C\[C@@H](C)[C@@H]3CC(C)=C[C@@]4(O[C@H](C[C@@](C)(O)C(O)=O)CCC4O)O3)OC2[C@H](O)C1=C)C1O[C@@]2(CCCCO2)CC[C@H]1C
BRD-A14634327,CCC(C)n1cc(C)c2c(cc(cc12)c3ccc(nc3)N4CCNCC4)C(=O)NCc5c(C)cc(C)nc5O
BRD-A18705706,OCC1OC(C(O)C1O)n1cccnc1=O
BRD-A36536537,Cn1cc(cn1)c2cnn3c(N)c(Br)c(nc23)C4CCCNC4
BRD-A48881734,CCS(=O)(=O)N1CCC(CC1)C(C)n2c(C)c(C(=O)NCc3c(O)nc(C)cc3OC)c4ccccc24
BRD-A55453956,CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1N=C(c2ccccc2)c2ccccc2N(C)C1=O
BRD-A65730376,CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)CC2OC(C(O)C2O)n3ccc4c(N)ncnc34
BRD-A69563582,CC(C)N(CC1OC(C(O)C1O)n2cnc3c(N)ncnc23)C4CC(CCc5nc6cc(ccc6[nH]5)C(C)(C)C)C4
BRD-A72575012,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(C)=O)C=O
BRD-K29343434,CN1c2ccccc2C(=N[C@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(N)=O)C1=O)c1ccccc1
BRD-K31406481,O=C(NCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc2ccccc2c1
BRD-K65592642,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@H]1c2ccccc2CCN(C)C1=O
BRD-K86787118,CO[C@H]1\C=C\C=C(C)\C[C@@H](C)[C@H](O)[C@H](C)\C=C(C)\C=C(OC)\C(=O)O[C@@H]1[C@@H](C)[C@@H](O)[C@H](C)[C@H]1C[C@@H](O)[C@H](C)[C@H](O1)C(C)C
BRD-K87465484,COc1cc2c(NC3CCN(CC3)C3CCCCC3)nc(nc2cc1OCCCN1CCCCC1)N1CCCN(CC1)C(C)C
BRD-K90860366,CCCc1cc2c(ncnc2s1)N1CCN(CC1)C1=NCC(C)(C)S1
BRD-K92123432,COc1cc(O)c2c(c1)oc(cc2=O)-c1ccc(OC)c(c1)-c1c(O)cc(O)c2c1oc(cc2=O)-c1ccc(O)cc1
BRD-K92960067,O=C1c2ccccc2-c2nc3nonc3nc12
BRD-A01145011,OC[C@H]1O[C@H](C(O)[C@H]1O)n1cccnc1=O
BRD-A02303741,CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]1O[C@H](C(O)[C@H]1O)n1cnc2c(N)ncnc12
BRD-A02481876,CC(Nc1nc(nc2ccccc12)N1CCCC1)c1ccccc1
BRD-A02904414,CCOC(=O)C1Cc2ccccc2CN1C(=O)c1ccc(SC)s1
BRD-A04287157,CCC(O)(CC)\C=C\CC(C)C1=CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](F)C1=C
BRD-A05715709,Cc1ccccc1C(N(C(=O)Cc1ccncc1)c1cccc(F)c1)C(=O)NC1CCCCC1
BRD-A12571627,O=C(Nc1nc2ccc(NC(=O)C34C[C@H]5C[C@H](C[C@H](C5)C3)C4)cc2s1)c1ccccc1
BRD-A13122391,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3CC3C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O
BRD-A15100685,CC1O[C@@H](OCC2O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)[C@H](C[C@@]6([C@H](O)C[C@@]54C)C(=O)O[C@@H]4OC(CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4OC(C)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H]5O)[C@@H](O[C@@H]5OC(CO)[C@@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)OC(=O)C(\CO)=C\CC[C@](C)(O[C@@H]4OC(C)[C@@H](OC(=O)C(\CO)=C\CCC(C)(O)C=C)[C@@H](O)[C@@H]4O)C=C)C3(C)C)[C@@H](NC(C)=O)[C@H](O)[C@@H]2O)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O
BRD-A18763547,OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc12
BRD-A22997170,Cc1[nH]c2ccccc2c1C(Nc1ccccn1)c1ccc(Cl)cc1
